video,url,frame,color,framerate,descr_timeunit,width,height,aspect_ratio,activity,luminance_range,blurriness,noise
video_57,https://h5.mediathek.at/cdn.php?t=media&i=166AFABD-3D8-00057-00000588-166A43BC&ft=mp4,12250,black_white,25.0,0.04,720,540,1.333333,29,0.750379,0.370787,0.0556685
video_57,https://h5.mediathek.at/cdn.php?t=media&i=166AFABD-3D8-00057-00000588-166A43BC&ft=mp4,1500,black_white,25.0,0.04,720,540,1.333333,23,0.816366,0.388061,0.0971297
video_57,https://h5.mediathek.at/cdn.php?t=media&i=166AFABD-3D8-00057-00000588-166A43BC&ft=mp4,1750,black_white,25.0,0.04,720,540,1.333333,15,0.908863,0.367267,0.113357
video_57,https://h5.mediathek.at/cdn.php?t=media&i=166AFABD-3D8-00057-00000588-166A43BC&ft=mp4,4500,black_white,25.0,0.04,720,540,1.333333,31,0.721673,0.362033,0.0816106
video_57,https://h5.mediathek.at/cdn.php?t=media&i=166AFABD-3D8-00057-00000588-166A43BC&ft=mp4,6000,black_white,25.0,0.04,720,540,1.333333,44,0.732026,0.348994,0.0696665
video_57,https://h5.mediathek.at/cdn.php?t=media&i=166AFABD-3D8-00057-00000588-166A43BC&ft=mp4,8000,black_white,25.0,0.04,720,540,1.333333,36,0.78217,0.33597,0.0753905
video_58,https://h5.mediathek.at/cdn.php?t=media&i=16759192-0C3-0018F-00000554-16751733&ft=mp4,16000,black_white,25.0,0.04,720,540,1.333333,49,0.642458,0.587374,0.135746
video_58,https://h5.mediathek.at/cdn.php?t=media&i=16759192-0C3-0018F-00000554-16751733&ft=mp4,16250,black_white,25.0,0.04,720,540,1.333333,29,0.671791,0.565981,0.128054
video_59,https://h5.mediathek.at/cdn.php?t=media&i=167591EA-23D-00199-00000554-16751733&ft=mp4,24250,black_white,25.0,0.04,720,540,1.333333,63,0.947346,0.548735,0.173251
video_59,https://h5.mediathek.at/cdn.php?t=media&i=167591EA-23D-00199-00000554-16751733&ft=mp4,3000,black_white,25.0,0.04,720,540,1.333333,51,0.784837,0.576593,0.126653
video_59,https://h5.mediathek.at/cdn.php?t=media&i=167591EA-23D-00199-00000554-16751733&ft=mp4,31000,black_white,25.0,0.04,720,540,1.333333,106,0.837699,0.659022,0.19681
video_60,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F8-037-01C18-00000484-0189A3E5&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,15,0.961203,0.412809,0.122513
video_60,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F8-037-01C18-00000484-0189A3E5&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,32,0.965595,0.326274,0.168869
video_60,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F8-037-01C18-00000484-0189A3E5&ft=mp4,2500,black_white,25.0,0.04,720,540,1.333333,18,0.727948,0.527394,0.0236048
video_60,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F8-037-01C18-00000484-0189A3E5&ft=mp4,2750,black_white,25.0,0.04,720,540,1.333333,9,0.701438,0.529798,0.0504054
video_60,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F8-037-01C18-00000484-0189A3E5&ft=mp4,4750,black_white,25.0,0.04,720,540,1.333333,72,0.714667,0.52408,0.0992468
video_60,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F8-037-01C18-00000484-0189A3E5&ft=mp4,5500,black_white,25.0,0.04,720,540,1.333333,70,0.87268,0.552484,0.22004
video_60,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F8-037-01C18-00000484-0189A3E5&ft=mp4,8250,black_white,25.0,0.04,720,540,1.333333,16,0.927059,0.123785,0.0743244
video_60,https://h5.mediathek.at/cdn.php?t=media&i=018AA2F8-037-01C18-00000484-0189A3E5&ft=mp4,8750,black_white,25.0,0.04,720,540,1.333333,23,0.910275,0.201295,0.0678508
video_61,https://h5.mediathek.at/cdn.php?t=media&i=166AF18B-359-00020-00000588-166A43BC&ft=mp4,10750,black_white,25.0,0.04,720,540,1.333333,145,0.84183,0.192535,0.218379
video_61,https://h5.mediathek.at/cdn.php?t=media&i=166AF18B-359-00020-00000588-166A43BC&ft=mp4,12000,black_white,25.0,0.04,720,540,1.333333,82,0.885804,0.466375,0.181976
video_61,https://h5.mediathek.at/cdn.php?t=media&i=166AF18B-359-00020-00000588-166A43BC&ft=mp4,12500,black_white,25.0,0.04,720,540,1.333333,61,0.73715,0.310981,0.1847
video_61,https://h5.mediathek.at/cdn.php?t=media&i=166AF18B-359-00020-00000588-166A43BC&ft=mp4,1750,black_white,25.0,0.04,720,540,1.333333,145,0.82651,0.366706,0.269253
video_62,https://h5.mediathek.at/cdn.php?t=media&i=166AF2A0-03E-00027-00000588-166A43BC&ft=mp4,10750,black_white,25.0,0.04,720,540,1.333333,120,0.83932,0.424531,0.218512
video_62,https://h5.mediathek.at/cdn.php?t=media&i=166AF2A0-03E-00027-00000588-166A43BC&ft=mp4,5250,black_white,25.0,0.04,720,540,1.333333,43,0.852235,0.265963,0.123984
video_63,https://h5.mediathek.at/cdn.php?t=media&i=166AF82A-085-0003A-00000588-166A43BC&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,25,0.713255,0.498564,0.0965019
video_63,https://h5.mediathek.at/cdn.php?t=media&i=166AF82A-085-0003A-00000588-166A43BC&ft=mp4,14250,black_white,25.0,0.04,720,540,1.333333,24,0.694641,0.529424,0.207661
video_63,https://h5.mediathek.at/cdn.php?t=media&i=166AF82A-085-0003A-00000588-166A43BC&ft=mp4,15500,black_white,25.0,0.04,720,540,1.333333,9,0.328837,0.584175,0.0854358
video_63,https://h5.mediathek.at/cdn.php?t=media&i=166AF82A-085-0003A-00000588-166A43BC&ft=mp4,29750,black_white,25.0,0.04,720,540,1.333333,13,0.566065,0.522729,0.180252
video_63,https://h5.mediathek.at/cdn.php?t=media&i=166AF82A-085-0003A-00000588-166A43BC&ft=mp4,8000,black_white,25.0,0.04,720,540,1.333333,65,0.570039,0.536907,0.212772
video_63,https://h5.mediathek.at/cdn.php?t=media&i=166AF82A-085-0003A-00000588-166A43BC&ft=mp4,9500,black_white,25.0,0.04,720,540,1.333333,59,0.512261,0.565962,0.189396
video_64,https://h5.mediathek.at/cdn.php?t=media&i=16757D6C-314-000D7-00000554-16751733&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,72,0.872105,0.512321,0.114584
video_64,https://h5.mediathek.at/cdn.php?t=media&i=16757D6C-314-000D7-00000554-16751733&ft=mp4,15500,black_white,25.0,0.04,720,540,1.333333,83,0.960314,0.431799,0.206746
video_64,https://h5.mediathek.at/cdn.php?t=media&i=16757D6C-314-000D7-00000554-16751733&ft=mp4,35250,black_white,25.0,0.04,720,540,1.333333,70,0.946092,0.506259,0.178047
video_64,https://h5.mediathek.at/cdn.php?t=media&i=16757D6C-314-000D7-00000554-16751733&ft=mp4,40750,black_white,25.0,0.04,720,540,1.333333,66,0.715242,0.478617,0.0744106
video_65,https://h5.mediathek.at/cdn.php?t=media&i=16757DE9-31F-000DB-00000554-16751733&ft=mp4,1750,black_white,25.0,0.04,720,540,1.333333,43,0.664941,0.499403,0.102252
video_65,https://h5.mediathek.at/cdn.php?t=media&i=16757DE9-31F-000DB-00000554-16751733&ft=mp4,2000,black_white,25.0,0.04,720,540,1.333333,26,0.726954,0.224593,0.144403
video_65,https://h5.mediathek.at/cdn.php?t=media&i=16757DE9-31F-000DB-00000554-16751733&ft=mp4,3250,black_white,25.0,0.04,720,540,1.333333,19,0.681203,0.51645,0.0692059
video_66,https://h5.mediathek.at/cdn.php?t=media&i=1675807C-13F-000EF-00000554-16751733&ft=mp4,17750,black_white,25.0,0.04,720,540,1.333333,40,0.665046,0.546693,0.0879121
video_66,https://h5.mediathek.at/cdn.php?t=media&i=1675807C-13F-000EF-00000554-16751733&ft=mp4,19250,black_white,25.0,0.04,720,540,1.333333,26,0.735843,0.515155,0.104009
video_66,https://h5.mediathek.at/cdn.php?t=media&i=1675807C-13F-000EF-00000554-16751733&ft=mp4,20250,black_white,25.0,0.04,720,540,1.333333,26,0.629072,0.542246,0.0765776
video_66,https://h5.mediathek.at/cdn.php?t=media&i=1675807C-13F-000EF-00000554-16751733&ft=mp4,40000,black_white,25.0,0.04,720,540,1.333333,54,0.696157,0.429805,0.106884
video_66,https://h5.mediathek.at/cdn.php?t=media&i=1675807C-13F-000EF-00000554-16751733&ft=mp4,7250,black_white,25.0,0.04,720,540,1.333333,40,0.756497,0.559761,0.147667
video_69,https://h5.mediathek.at/cdn.php?t=media&i=16E324E0-1FA-000C2-00000380-16E23C36&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,17,0.942797,0.208863,0.191985
video_69,https://h5.mediathek.at/cdn.php?t=media&i=16E324E0-1FA-000C2-00000380-16E23C36&ft=mp4,14500,black_white,25.0,0.04,720,540,1.333333,43,0.943425,0.311311,0.192414
video_69,https://h5.mediathek.at/cdn.php?t=media&i=16E324E0-1FA-000C2-00000380-16E23C36&ft=mp4,15250,black_white,25.0,0.04,720,540,1.333333,69,0.910954,0.183539,0.20876
video_69,https://h5.mediathek.at/cdn.php?t=media&i=16E324E0-1FA-000C2-00000380-16E23C36&ft=mp4,2250,black_white,25.0,0.04,720,540,1.333333,22,0.818719,0.299628,0.137397
video_70,https://h5.mediathek.at/cdn.php?t=media&i=018AA27A-0D2-01B70-00000484-0189A3E5&ft=mp4,21500,color,25.0,0.04,720,540,1.333333,33,0.883765,0.529836,0.168868
video_71,https://h5.mediathek.at/cdn.php?t=media&i=018AA297-155-01B97-00000484-0189A3E5&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,57,0.882719,0.240648,0.160277
video_71,https://h5.mediathek.at/cdn.php?t=media&i=018AA297-155-01B97-00000484-0189A3E5&ft=mp4,13750,black_white,25.0,0.04,720,540,1.333333,122,0.915765,0.334009,0.157824
video_71,https://h5.mediathek.at/cdn.php?t=media&i=018AA297-155-01B97-00000484-0189A3E5&ft=mp4,15500,black_white,25.0,0.04,720,540,1.333333,129,0.927634,0.504411,0.223906
video_71,https://h5.mediathek.at/cdn.php?t=media&i=018AA297-155-01B97-00000484-0189A3E5&ft=mp4,16000,black_white,25.0,0.04,720,540,1.333333,99,0.873935,0.50873,0.138304
video_71,https://h5.mediathek.at/cdn.php?t=media&i=018AA297-155-01B97-00000484-0189A3E5&ft=mp4,22000,black_white,25.0,0.04,720,540,1.333333,70,0.858092,0.603622,0.208187
video_71,https://h5.mediathek.at/cdn.php?t=media&i=018AA297-155-01B97-00000484-0189A3E5&ft=mp4,8250,black_white,25.0,0.04,720,540,1.333333,148,0.896732,0.360715,0.212409
video_72,https://h5.mediathek.at/cdn.php?t=media&i=16491592-29D-001A4-0000085C-16485243&ft=mp4,18750,color,25.0,0.04,720,540,1.333333,55,0.826405,0.536183,0.0141617
video_72,https://h5.mediathek.at/cdn.php?t=media&i=16491592-29D-001A4-0000085C-16485243&ft=mp4,2250,color,25.0,0.04,720,540,1.333333,65,0.889621,0.200798,0.0681016
video_72,https://h5.mediathek.at/cdn.php?t=media&i=16491592-29D-001A4-0000085C-16485243&ft=mp4,22750,color,25.0,0.04,720,540,1.333333,44,0.885438,0.141736,0.111279
video_72,https://h5.mediathek.at/cdn.php?t=media&i=16491592-29D-001A4-0000085C-16485243&ft=mp4,24250,color,25.0,0.04,720,540,1.333333,170,0.863634,0.500895,0.0840751
video_72,https://h5.mediathek.at/cdn.php?t=media&i=16491592-29D-001A4-0000085C-16485243&ft=mp4,4750,color,25.0,0.04,720,540,1.333333,40,0.870536,0.55875,0.146579
video_72,https://h5.mediathek.at/cdn.php?t=media&i=16491592-29D-001A4-0000085C-16485243&ft=mp4,5250,color,25.0,0.04,720,540,1.333333,37,0.881412,0.492984,0.118245
video_73,https://h5.mediathek.at/cdn.php?t=media&i=166AF02D-39F-00014-00000588-166A43BC&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,23,0.94217,0.501277,0.148712
video_73,https://h5.mediathek.at/cdn.php?t=media&i=166AF02D-39F-00014-00000588-166A43BC&ft=mp4,11250,black_white,25.0,0.04,720,540,1.333333,54,0.700863,0.596822,0.11135
video_73,https://h5.mediathek.at/cdn.php?t=media&i=166AF02D-39F-00014-00000588-166A43BC&ft=mp4,1500,black_white,25.0,0.04,720,540,1.333333,54,0.823791,0.516175,0.149717
video_73,https://h5.mediathek.at/cdn.php?t=media&i=166AF02D-39F-00014-00000588-166A43BC&ft=mp4,23500,black_white,25.0,0.04,720,540,1.333333,19,0.780183,0.628423,0.120515
video_73,https://h5.mediathek.at/cdn.php?t=media&i=166AF02D-39F-00014-00000588-166A43BC&ft=mp4,27750,black_white,25.0,0.04,720,540,1.333333,44,0.878327,0.59107,0.067054
video_73,https://h5.mediathek.at/cdn.php?t=media&i=166AF02D-39F-00014-00000588-166A43BC&ft=mp4,9250,black_white,25.0,0.04,720,540,1.333333,39,0.792837,0.627152,0.114714
video_74,https://h5.mediathek.at/cdn.php?t=media&i=167472C1-1B5-002C0-00000A70-16737E69&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,77,0.918222,0.47676,0.216379
video_74,https://h5.mediathek.at/cdn.php?t=media&i=167472C1-1B5-002C0-00000A70-16737E69&ft=mp4,8500,black_white,25.0,0.04,720,540,1.333333,96,0.897046,0.554801,0.176524
video_75,https://h5.mediathek.at/cdn.php?t=media&i=167474A4-370-002CE-00000A70-16737E69&ft=mp4,10250,black_white,25.0,0.04,720,540,1.333333,25,0.901438,0.408068,0.111611
video_75,https://h5.mediathek.at/cdn.php?t=media&i=167474A4-370-002CE-00000A70-16737E69&ft=mp4,10750,black_white,25.0,0.04,720,540,1.333333,16,0.860497,0.506792,0.128726
video_75,https://h5.mediathek.at/cdn.php?t=media&i=167474A4-370-002CE-00000A70-16737E69&ft=mp4,1750,black_white,25.0,0.04,720,540,1.333333,23,0.705882,0.367877,0.116162
video_75,https://h5.mediathek.at/cdn.php?t=media&i=167474A4-370-002CE-00000A70-16737E69&ft=mp4,6000,black_white,25.0,0.04,720,540,1.333333,50,0.889569,0.506628,0.174669
video_75,https://h5.mediathek.at/cdn.php?t=media&i=167474A4-370-002CE-00000A70-16737E69&ft=mp4,7250,black_white,25.0,0.04,720,540,1.333333,31,0.874667,0.457369,0.0668662
video_75,https://h5.mediathek.at/cdn.php?t=media&i=167474A4-370-002CE-00000A70-16737E69&ft=mp4,9250,black_white,25.0,0.04,720,540,1.333333,14,0.868288,0.554432,0.12153
video_77,https://h5.mediathek.at/cdn.php?t=media&i=16756BC1-2D3-0002C-00000554-16751733&ft=mp4,22750,color,25.0,0.04,720,540,1.333333,57,0.839216,0.625414,0.095774
video_78,https://h5.mediathek.at/cdn.php?t=media&i=16756F5A-3AE-0005E-00000554-16751733&ft=mp4,3000,black_white,25.0,0.04,720,540,1.333333,21,0.733856,0.670343,0.106073
video_78,https://h5.mediathek.at/cdn.php?t=media&i=16756F5A-3AE-0005E-00000554-16751733&ft=mp4,30750,black_white,25.0,0.04,720,540,1.333333,86,0.822641,0.680172,0.132937
video_79,https://h5.mediathek.at/cdn.php?t=media&i=16757C93-261-000CF-00000554-16751733&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,76,0.785987,0.263273,0.154043
video_79,https://h5.mediathek.at/cdn.php?t=media&i=16757C93-261-000CF-00000554-16751733&ft=mp4,2000,black_white,25.0,0.04,720,540,1.333333,27,0.47634,0.373718,0.147106
video_79,https://h5.mediathek.at/cdn.php?t=media&i=16757C93-261-000CF-00000554-16751733&ft=mp4,3750,black_white,25.0,0.04,720,540,1.333333,56,0.614484,0.626164,0.180797
video_80,https://h5.mediathek.at/cdn.php?t=media&i=018AA0C8-09E-018FF-00000484-0189A3E5&ft=mp4,5000,black_white,25.0,0.04,720,540,1.333333,96,0.708288,0.0,0.389645
video_81,https://h5.mediathek.at/cdn.php?t=media&i=160851BE-04A-0005C-00000FE8-16077147&ft=mp4,1500,black_white,25.0,0.04,720,540,1.333333,22,0.697987,0.579226,0.0741
video_81,https://h5.mediathek.at/cdn.php?t=media&i=160851BE-04A-0005C-00000FE8-16077147&ft=mp4,2000,black_white,25.0,0.04,720,540,1.333333,96,0.981281,0.384709,0.273069
video_81,https://h5.mediathek.at/cdn.php?t=media&i=160851BE-04A-0005C-00000FE8-16077147&ft=mp4,27500,black_white,25.0,0.04,720,540,1.333333,60,0.850824,0.677167,0.127325
video_81,https://h5.mediathek.at/cdn.php?t=media&i=160851BE-04A-0005C-00000FE8-16077147&ft=mp4,31000,black_white,25.0,0.04,720,540,1.333333,98,0.801307,0.493485,0.314522
video_82,https://h5.mediathek.at/cdn.php?t=media&i=16746604-0A7-00280-00000A70-16737E69&ft=mp4,4000,black_white,25.0,0.04,720,540,1.333333,31,0.663425,0.240887,0.138559
video_82,https://h5.mediathek.at/cdn.php?t=media&i=16746604-0A7-00280-00000A70-16737E69&ft=mp4,4500,black_white,25.0,0.04,720,540,1.333333,46,0.655477,0.26844,0.140467
video_82,https://h5.mediathek.at/cdn.php?t=media&i=16746604-0A7-00280-00000A70-16737E69&ft=mp4,5250,black_white,25.0,0.04,720,540,1.333333,54,0.639111,0.0950975,0.175316
video_82,https://h5.mediathek.at/cdn.php?t=media&i=16746604-0A7-00280-00000A70-16737E69&ft=mp4,6000,black_white,25.0,0.04,720,540,1.333333,,0.609935,0.11004,0.180274
video_83,https://h5.mediathek.at/cdn.php?t=media&i=16746B74-189-00286-00000A70-16737E69&ft=mp4,15250,black_white,25.0,0.04,720,540,1.333333,20,0.538771,0.463798,0.107245
video_83,https://h5.mediathek.at/cdn.php?t=media&i=16746B74-189-00286-00000A70-16737E69&ft=mp4,4500,black_white,25.0,0.04,720,540,1.333333,39,0.734954,0.505229,0.125734
video_83,https://h5.mediathek.at/cdn.php?t=media&i=16746B74-189-00286-00000A70-16737E69&ft=mp4,6250,black_white,25.0,0.04,720,540,1.333333,23,0.701386,0.513754,0.0696811
video_83,https://h5.mediathek.at/cdn.php?t=media&i=16746B74-189-00286-00000A70-16737E69&ft=mp4,8750,black_white,25.0,0.04,720,540,1.333333,24,0.777569,0.506616,0.08168
video_84,https://h5.mediathek.at/cdn.php?t=media&i=16746EA9-3DB-0029C-00000A70-16737E69&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,18,0.866353,0.407257,0.102824
video_84,https://h5.mediathek.at/cdn.php?t=media&i=16746EA9-3DB-0029C-00000A70-16737E69&ft=mp4,15000,black_white,25.0,0.04,720,540,1.333333,12,0.762405,0.419519,0.0909693
video_84,https://h5.mediathek.at/cdn.php?t=media&i=16746EA9-3DB-0029C-00000A70-16737E69&ft=mp4,16250,black_white,25.0,0.04,720,540,1.333333,30,0.68251,0.36305,0.0611981
video_84,https://h5.mediathek.at/cdn.php?t=media&i=16746EA9-3DB-0029C-00000A70-16737E69&ft=mp4,20250,black_white,25.0,0.04,720,540,1.333333,53,0.814222,0.0,0.102941
video_84,https://h5.mediathek.at/cdn.php?t=media&i=16746EA9-3DB-0029C-00000A70-16737E69&ft=mp4,22000,black_white,25.0,0.04,720,540,1.333333,16,0.829856,0.294687,0.0
video_84,https://h5.mediathek.at/cdn.php?t=media&i=16746EA9-3DB-0029C-00000A70-16737E69&ft=mp4,30500,black_white,25.0,0.04,720,540,1.333333,62,0.878693,0.503578,0.164937
video_84,https://h5.mediathek.at/cdn.php?t=media&i=16746EA9-3DB-0029C-00000A70-16737E69&ft=mp4,4750,black_white,25.0,0.04,720,540,1.333333,62,0.93302,0.286484,0.132636
video_85,https://h5.mediathek.at/cdn.php?t=media&i=16746F48-0B2-002A2-00000A70-16737E69&ft=mp4,1500,black_white,25.0,0.04,720,540,1.333333,28,0.76502,0.178654,0.0609112
video_85,https://h5.mediathek.at/cdn.php?t=media&i=16746F48-0B2-002A2-00000A70-16737E69&ft=mp4,17250,black_white,25.0,0.04,720,540,1.333333,58,0.839268,0.505145,0.0464597
video_85,https://h5.mediathek.at/cdn.php?t=media&i=16746F48-0B2-002A2-00000A70-16737E69&ft=mp4,4750,black_white,25.0,0.04,720,540,1.333333,131,0.857307,0.321531,0.16311
video_85,https://h5.mediathek.at/cdn.php?t=media&i=16746F48-0B2-002A2-00000A70-16737E69&ft=mp4,6750,black_white,25.0,0.04,720,540,1.333333,71,0.810248,0.377742,0.155019
video_86,https://h5.mediathek.at/cdn.php?t=media&i=16747050-22F-002A8-00000A70-16737E69&ft=mp4,16500,black_white,25.0,0.04,720,540,1.333333,34,0.63702,0.496511,0.160896
video_86,https://h5.mediathek.at/cdn.php?t=media&i=16747050-22F-002A8-00000A70-16737E69&ft=mp4,4750,black_white,25.0,0.04,720,540,1.333333,46,0.682039,0.405996,0.15375
video_87,https://h5.mediathek.at/cdn.php?t=media&i=167470EA-35D-002AE-00000A70-16737E69&ft=mp4,15250,black_white,25.0,0.04,720,540,1.333333,18,0.896,0.514424,0.174566
video_87,https://h5.mediathek.at/cdn.php?t=media&i=167470EA-35D-002AE-00000A70-16737E69&ft=mp4,18250,black_white,25.0,0.04,720,540,1.333333,101,0.693542,0.697235,0.173596
video_87,https://h5.mediathek.at/cdn.php?t=media&i=167470EA-35D-002AE-00000A70-16737E69&ft=mp4,19000,black_white,25.0,0.04,720,540,1.333333,53,0.546405,0.624153,0.127482
video_87,https://h5.mediathek.at/cdn.php?t=media&i=167470EA-35D-002AE-00000A70-16737E69&ft=mp4,20750,black_white,25.0,0.04,720,540,1.333333,49,0.952,0.547163,0.0844829
video_88,https://h5.mediathek.at/cdn.php?t=media&i=167471A4-064-002B4-00000A70-16737E69&ft=mp4,4500,black_white,25.0,0.04,720,540,1.333333,37,0.75268,0.549222,0.110502
video_88,https://h5.mediathek.at/cdn.php?t=media&i=167471A4-064-002B4-00000A70-16737E69&ft=mp4,5000,black_white,25.0,0.04,720,540,1.333333,28,0.718797,0.604291,0.0761335
video_89,https://h5.mediathek.at/cdn.php?t=media&i=16747241-191-002BA-00000A70-16737E69&ft=mp4,18500,color,25.0,0.04,720,540,1.333333,34,0.786039,0.412349,0.139934
video_89,https://h5.mediathek.at/cdn.php?t=media&i=16747241-191-002BA-00000A70-16737E69&ft=mp4,19750,color,25.0,0.04,720,540,1.333333,25,0.792,0.311558,0.140293
video_91,https://h5.mediathek.at/cdn.php?t=media&i=018AA895-0D2-023DE-00000484-0189A3E5&ft=mp4,22750,color,25.0,0.04,720,540,1.333333,50,0.615163,0.647542,0.0486918
video_91,https://h5.mediathek.at/cdn.php?t=media&i=018AA895-0D2-023DE-00000484-0189A3E5&ft=mp4,23500,color,25.0,0.04,720,540,1.333333,47,0.60983,0.661585,0.0441434
video_91,https://h5.mediathek.at/cdn.php?t=media&i=018AA895-0D2-023DE-00000484-0189A3E5&ft=mp4,24750,color,25.0,0.04,720,540,1.333333,19,0.520052,0.634892,0.0243867
video_91,https://h5.mediathek.at/cdn.php?t=media&i=018AA895-0D2-023DE-00000484-0189A3E5&ft=mp4,2750,color,25.0,0.04,720,540,1.333333,18,0.521569,0.678202,0.0173921
video_91,https://h5.mediathek.at/cdn.php?t=media&i=018AA895-0D2-023DE-00000484-0189A3E5&ft=mp4,31250,color,25.0,0.04,720,540,1.333333,34,0.596863,0.624293,0.0544373
video_91,https://h5.mediathek.at/cdn.php?t=media&i=018AA895-0D2-023DE-00000484-0189A3E5&ft=mp4,46250,color,25.0,0.04,720,540,1.333333,18,0.722039,0.699896,0.0963291
video_91,https://h5.mediathek.at/cdn.php?t=media&i=018AA895-0D2-023DE-00000484-0189A3E5&ft=mp4,8000,color,25.0,0.04,720,540,1.333333,19,0.524758,0.753889,0.0165539
video_92,https://h5.mediathek.at/cdn.php?t=media&i=1669B71F-243-0008B-00000BD4-1668F236&ft=mp4,15500,color,25.0,0.04,720,540,1.333333,173,0.885281,0.496284,0.369789
video_92,https://h5.mediathek.at/cdn.php?t=media&i=1669B71F-243-0008B-00000BD4-1668F236&ft=mp4,64250,color,25.0,0.04,720,540,1.333333,55,0.870118,0.583079,0.0454457
video_92,https://h5.mediathek.at/cdn.php?t=media&i=1669B71F-243-0008B-00000BD4-1668F236&ft=mp4,69500,color,25.0,0.04,720,540,1.333333,35,0.802719,0.515865,0.102129
video_93,https://h5.mediathek.at/cdn.php?t=media&i=1669B771-0C5-00096-00000BD4-1668F236&ft=mp4,12000,color,25.0,0.04,720,540,1.333333,36,0.906301,0.501778,0.0293253
video_94,https://h5.mediathek.at/cdn.php?t=media&i=1669BA61-3B1-000AE-00000BD4-1668F236&ft=mp4,6750,color,25.0,0.04,720,540,1.333333,37,0.712575,0.589699,0.0955159
video_94,https://h5.mediathek.at/cdn.php?t=media&i=1669BA61-3B1-000AE-00000BD4-1668F236&ft=mp4,7000,color,25.0,0.04,720,540,1.333333,64,0.773333,0.547986,0.205309
video_94,https://h5.mediathek.at/cdn.php?t=media&i=1669BA61-3B1-000AE-00000BD4-1668F236&ft=mp4,9500,color,25.0,0.04,720,540,1.333333,36,0.618092,0.538266,0.113152
video_95,https://h5.mediathek.at/cdn.php?t=media&i=1669BBBC-170-000BD-00000BD4-1668F236&ft=mp4,2750,color,25.0,0.04,720,540,1.333333,8,0.706353,0.559412,0.0330047
video_96,https://h5.mediathek.at/cdn.php?t=media&i=1669BC6E-2A7-000C5-00000BD4-1668F236&ft=mp4,3000,color,25.0,0.04,720,540,1.333333,46,0.733908,0.536952,0.00302731
video_96,https://h5.mediathek.at/cdn.php?t=media&i=1669BC6E-2A7-000C5-00000BD4-1668F236&ft=mp4,31500,color,25.0,0.04,720,540,1.333333,79,0.772549,0.56244,0.270431
video_97,https://h5.mediathek.at/cdn.php?t=media&i=1669D9CE-32C-000E6-00000BD4-1668F236&ft=mp4,14250,color,25.0,0.04,720,540,1.333333,31,0.792784,0.566626,0.0
video_97,https://h5.mediathek.at/cdn.php?t=media&i=1669D9CE-32C-000E6-00000BD4-1668F236&ft=mp4,6000,color,25.0,0.04,720,540,1.333333,24,0.853961,0.519556,0.0332502
video_98,https://h5.mediathek.at/cdn.php?t=media&i=1669E118-1F4-00114-00000BD4-1668F236&ft=mp4,18000,color,25.0,0.04,720,540,1.333333,79,1.0,0.603433,0.181707
video_98,https://h5.mediathek.at/cdn.php?t=media&i=1669E118-1F4-00114-00000BD4-1668F236&ft=mp4,18500,color,25.0,0.04,720,540,1.333333,100,1.0,0.574828,0.155868
video_98,https://h5.mediathek.at/cdn.php?t=media&i=1669E118-1F4-00114-00000BD4-1668F236&ft=mp4,5500,color,25.0,0.04,720,540,1.333333,50,0.995974,0.614092,0.195119
video_98,https://h5.mediathek.at/cdn.php?t=media&i=1669E118-1F4-00114-00000BD4-1668F236&ft=mp4,8500,color,25.0,0.04,720,540,1.333333,41,0.982118,0.583443,0.3016
video_100,https://h5.mediathek.at/cdn.php?t=media&i=018AA718-3C2-021DA-00000484-0189A3E5&ft=mp4,20500,color,25.0,0.04,720,540,1.333333,47,0.704523,0.54214,0.101693
video_100,https://h5.mediathek.at/cdn.php?t=media&i=018AA718-3C2-021DA-00000484-0189A3E5&ft=mp4,26500,color,25.0,0.04,720,540,1.333333,152,0.877752,0.488873,0.235469
video_100,https://h5.mediathek.at/cdn.php?t=media&i=018AA718-3C2-021DA-00000484-0189A3E5&ft=mp4,47750,color,25.0,0.04,720,540,1.333333,60,0.859765,0.543738,0.165799
video_100,https://h5.mediathek.at/cdn.php?t=media&i=018AA718-3C2-021DA-00000484-0189A3E5&ft=mp4,56500,color,25.0,0.04,720,540,1.333333,47,0.918588,0.416291,0.165301
video_101,https://h5.mediathek.at/cdn.php?t=media&i=018AA747-34F-0221D-00000484-0189A3E5&ft=mp4,10500,color,25.0,0.04,720,540,1.333333,75,0.864105,0.573643,0.214639
